,event_type,page,pb,pl,pr,pt,slug,tb,timestamp,tl,tr,tt,type,x,y
1,2.0,1,986.3,610,1292,474.3,hot-air-balloons,179,0.0,729,1175,114,SampleFixation,1095.6767450846903,492.63662851647564
0,,1,986.3,610,1292,474.3,hot-air-balloons,179,105.96168493619189,729,1175,114,SampleGaze,1074.9744702067503,143.6307250854024
3,1.0,1,986.3,610,1292,474.3,hot-air-balloons,179,105.96168493619189,729,1175,114,SampleFixation,1074.997362295741,139.6932528020777
2,,1,986.3,610,1292,474.3,hot-air-balloons,179,140.60036170081003,729,1175,114,SampleGaze,1075.084903735407,138.75638021198472
4,,1,986.3,610,1292,474.3,hot-air-balloons,179,174.82851468835725,729,1175,114,SampleGaze,1074.204028216182,141.6546618970745
5,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,209.78681353642605,729,1175,114,SampleFixation,1076.2281051739626,141.74832916443356
6,,1,986.3,610,1292,474.3,hot-air-balloons,179,209.78681353642605,729,1175,114,SampleGaze,1077.1419591528256,144.75538297020051
7,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,244.4082629639306,729,1175,114,SampleFixation,1077.4897028251912,140.6864324066018
8,,1,986.3,610,1292,474.3,hot-air-balloons,179,244.4082629639306,729,1175,114,SampleGaze,1078.7797142922846,143.5317653666522
9,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,279.624605329067,729,1175,114,SampleFixation,1076.1667744998354,143.14393616960203
10,,1,986.3,610,1292,474.3,hot-air-balloons,179,279.624605329067,729,1175,114,SampleGaze,1078.6324518638241,141.3059275689961
12,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,314.30506754951784,729,1175,114,SampleFixation,1078.2486360453672,147.63753918018543
11,,1,986.3,610,1292,474.3,hot-air-balloons,179,314.30506754951784,729,1175,114,SampleGaze,1079.9884788738755,152.47069517636788
13,,1,986.3,610,1292,474.3,hot-air-balloons,179,348.189773412887,729,1175,114,SampleGaze,1090.9833907531029,152.3664129140888
14,,1,986.3,610,1292,474.3,hot-air-balloons,179,382.3130962216528,729,1175,114,SampleGaze,1105.0361656864065,157.00168190971374
15,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,418.2331936330884,729,1175,114,SampleFixation,1087.084740813607,150.44268928142114
16,,1,986.3,610,1292,474.3,hot-air-balloons,179,418.2331936330884,729,1175,114,SampleGaze,1108.0219985156627,157.57374014335636
17,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,454.2104711420252,729,1175,114,SampleFixation,1098.644032934142,154.20124348870422
18,,1,986.3,610,1292,474.3,hot-air-balloons,179,454.2104711420252,729,1175,114,SampleGaze,1112.9260033436665,159.42463832278835
19,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,488.4943380707409,729,1175,114,SampleFixation,1102.754869286658,153.74613563657755
20,,1,986.3,610,1292,474.3,hot-air-balloons,179,488.4943380707409,729,1175,114,SampleGaze,1112.4629260486568,154.60109437462555
21,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,522.7554795760661,729,1175,114,SampleFixation,1104.8533404118289,155.31621540139048
22,,1,986.3,610,1292,474.3,hot-air-balloons,179,522.7554795760661,729,1175,114,SampleGaze,1109.4376781375056,157.32602929040036
24,,1,986.3,610,1292,474.3,hot-air-balloons,179,557.768392748083,729,1175,114,SampleGaze,1107.8196166375294,155.64749930936435
23,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,557.768392748083,729,1175,114,SampleFixation,1105.6308456504344,154.94447777622247
25,,1,986.3,610,1292,474.3,hot-air-balloons,179,593.1731362037244,729,1175,114,SampleGaze,1107.2200554131189,156.75404254211784
26,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,593.1731362037244,729,1175,114,SampleFixation,1105.926977302759,156.21850303383854
27,,1,986.3,610,1292,474.3,hot-air-balloons,179,628.3139715169673,729,1175,114,SampleGaze,1108.0521827687346,154.9954841452707
28,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,628.3139715169673,729,1175,114,SampleFixation,1107.4691066801079,154.8193593727719
29,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,662.3925765571767,729,1175,114,SampleFixation,1105.7450086218996,152.23683724951434
30,,1,986.3,610,1292,474.3,hot-air-balloons,179,662.3925765571767,729,1175,114,SampleGaze,1105.719058175193,149.64714076515423
31,,1,986.3,610,1292,474.3,hot-air-balloons,179,696.4411253922735,729,1175,114,SampleGaze,1107.7694343897901,151.88645897656778
32,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,696.4411253922735,729,1175,114,SampleFixation,1108.276915493342,153.75386975837205
33,,1,986.3,610,1292,474.3,hot-air-balloons,179,730.5098338771495,729,1175,114,SampleGaze,1106.052599285897,149.4494860142604
34,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,730.5098338771495,729,1175,114,SampleFixation,1109.4868582656443,153.3258655421949
36,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,764.5616815640242,729,1175,114,SampleFixation,1109.8926499570223,150.44876176393197
35,,1,986.3,610,1292,474.3,hot-air-balloons,179,764.5616815640242,729,1175,114,SampleGaze,1110.8841555811166,145.7612278468174
37,,1,986.3,610,1292,474.3,hot-air-balloons,179,798.6050988519564,729,1175,114,SampleGaze,1113.97642318338,146.75909696400544
38,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,798.6050988519564,729,1175,114,SampleFixation,1115.1395527604373,150.56674556982927
39,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,833.2082213251269,729,1175,114,SampleFixation,1113.600921113781,151.25491551869675
40,,1,986.3,610,1292,474.3,hot-air-balloons,179,833.2082213251269,729,1175,114,SampleGaze,1116.438061030385,151.03932185317032
41,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,868.4403248709277,729,1175,114,SampleFixation,1113.7578068476187,154.09657512841537
42,,1,986.3,610,1292,474.3,hot-air-balloons,179,868.4403248709277,729,1175,114,SampleGaze,1115.7710748943089,155.5210899413239
46,2.0,1,986.3,610,1292,474.3,hot-air-balloons,179,868.4403248709277,729,1175,114,SampleFixation,1114.0715783152943,159.77989434785312
43,,1,986.3,610,1292,474.3,hot-air-balloons,179,903.464967293723,729,1175,114,SampleGaze,1099.6742723703305,143.29294579125943
44,,1,986.3,610,1292,474.3,hot-air-balloons,179,938.1465291314526,729,1175,114,SampleGaze,1070.4388084896052,117.50010522791337
48,1.0,1,986.3,610,1292,474.3,hot-air-balloons,179,938.1465291314526,729,1175,114,SampleFixation,1055.0154902002937,109.11191942751881
45,,1,986.3,610,1292,474.3,hot-air-balloons,179,973.3419787685852,729,1175,114,SampleGaze,1051.0457155875974,119.20375909658678
47,,1,986.3,610,1292,474.3,hot-air-balloons,179,1008.5861781042768,729,1175,114,SampleGaze,1052.612028690289,115.64452929251303
49,,1,986.3,610,1292,474.3,hot-air-balloons,179,1043.6515063656843,729,1175,114,SampleGaze,1059.318869545545,115.4842189020845
50,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1043.6515063656843,729,1175,114,SampleFixation,1058.4214421975928,111.05473739982597
51,,1,986.3,610,1292,474.3,hot-air-balloons,179,1078.454026101972,729,1175,114,SampleGaze,1059.1967463541978,124.89287545382815
52,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1078.454026101972,729,1175,114,SampleFixation,1057.6576010911087,117.35286945653138
56,2.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1078.454026101972,729,1175,114,SampleFixation,1056.1299188781409,129.94913356994235
53,,1,986.3,610,1292,474.3,hot-air-balloons,179,1113.7473416752764,729,1175,114,SampleGaze,1056.1299188781409,129.94913356994235
54,,1,986.3,610,1292,474.3,hot-air-balloons,179,1149.5611427515978,729,1175,114,SampleGaze,961.2442881676988,754.469247002254
55,,1,986.3,610,1292,474.3,hot-air-balloons,179,1185.9844983289368,729,1175,114,SampleGaze,960.5146989781095,766.042095382338
59,1.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1185.9844983289368,729,1175,114,SampleFixation,954.8949739543608,766.2821970252576
57,,1,986.3,610,1292,474.3,hot-air-balloons,179,1221.6296914254199,729,1175,114,SampleGaze,954.4562042927903,764.5908555709143
58,,1,986.3,610,1292,474.3,hot-air-balloons,179,1258.1413829226512,729,1175,114,SampleGaze,952.5012295119817,764.3489646172735
60,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1293.4346984959557,729,1175,114,SampleFixation,957.8746876366673,760.8752476853857
61,,1,986.3,610,1292,474.3,hot-air-balloons,179,1293.4346984959557,729,1175,114,SampleGaze,960.1890747544016,755.4322483963682
62,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1328.9065186044318,729,1175,114,SampleFixation,960.0576926820061,759.8120103171404
63,,1,986.3,610,1292,474.3,hot-air-balloons,179,1328.9065186044318,729,1175,114,SampleGaze,964.2271767969335,755.1441824884936
64,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1364.5788355933037,729,1175,114,SampleFixation,961.4982306561355,757.0720017578244
65,,1,986.3,610,1292,474.3,hot-air-balloons,179,1364.5788355933037,729,1175,114,SampleGaze,964.4016577322612,754.6597659703941
69,2.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1364.5788355933037,729,1175,114,SampleFixation,964.379306604395,751.5919846391923
66,,1,986.3,610,1292,474.3,hot-air-balloons,179,1399.1988188644755,729,1175,114,SampleGaze,964.379306604395,751.5919846391923
67,,1,986.3,610,1292,474.3,hot-air-balloons,179,1434.0031712962082,729,1175,114,SampleGaze,1018.8285447525386,836.6967225755546
71,1.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1434.0031712962082,729,1175,114,SampleFixation,1013.8388232716543,840.1160652561293
68,,1,986.3,610,1292,474.3,hot-air-balloons,179,1468.5652413916541,729,1175,114,SampleGaze,1011.6862684149886,840.0237208621808
70,,1,986.3,610,1292,474.3,hot-air-balloons,179,1502.4411503169686,729,1175,114,SampleGaze,1012.4234378580035,841.8556521201612
72,,1,986.3,610,1292,474.3,hot-air-balloons,179,1536.1719097639434,729,1175,114,SampleGaze,1013.542843046299,842.5886701746937
73,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1536.1719097639434,729,1175,114,SampleFixation,1013.2005741671038,841.5176981834923
74,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1570.8765635641175,729,1175,114,SampleFixation,1013.1908974982109,841.300348378318
75,,1,986.3,610,1292,474.3,hot-air-balloons,179,1570.8765635641175,729,1175,114,SampleGaze,1012.7912173910722,842.4858866572123
76,,1,986.3,610,1292,474.3,hot-air-balloons,179,1606.2912035750924,729,1175,114,SampleGaze,1009.7574040818521,841.2504354830975
77,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1606.2912035750924,729,1175,114,SampleFixation,1010.7569525787684,840.6676286442403
79,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1640.4885672793607,729,1175,114,SampleFixation,1010.1043979639404,842.2301999365227
78,,1,986.3,610,1292,474.3,hot-air-balloons,179,1640.4885672793607,729,1175,114,SampleGaze,1008.3952623781001,844.0594416228511
80,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1674.428254005732,729,1175,114,SampleFixation,1007.9247402347529,846.8628023924443
81,,1,986.3,610,1292,474.3,hot-air-balloons,179,1674.428254005732,729,1175,114,SampleGaze,1005.9261919601774,847.9289099431226
82,,1,986.3,610,1292,474.3,hot-air-balloons,179,1707.914165342867,729,1175,114,SampleGaze,1006.5062420639238,850.2871078301465
83,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1707.914165342867,729,1175,114,SampleFixation,1008.3260558901002,846.3023619531989
84,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1741.692574871122,729,1175,114,SampleFixation,1006.9442558370541,846.1268941402571
85,,1,986.3,610,1292,474.3,hot-air-balloons,179,1741.692574871122,729,1175,114,SampleGaze,1005.306361951359,848.6979073340406
87,,1,986.3,610,1292,474.3,hot-air-balloons,179,1777.1123464293196,729,1175,114,SampleGaze,1009.5337361427156,842.3687399563833
86,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1777.1123464293196,729,1175,114,SampleFixation,1008.2282629435484,844.5599671574165
89,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1811.6392287724302,729,1175,114,SampleFixation,1007.9484514902074,844.3060958532368
93,2.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1811.6392287724302,729,1175,114,SampleFixation,1007.388828583525,843.7983532448774
88,,1,986.3,610,1292,474.3,hot-air-balloons,179,1811.6392287724302,729,1175,114,SampleGaze,1006.7417919141241,844.1710710331257
90,,1,986.3,610,1292,474.3,hot-air-balloons,179,1846.0513843814842,729,1175,114,SampleGaze,1008.1476931050612,843.2700374759604
91,,1,986.3,610,1292,474.3,hot-air-balloons,179,1882.2834065556526,729,1175,114,SampleGaze,1705.0275952156437,1020.4007119675864
92,,1,986.3,610,1292,474.3,hot-air-balloons,179,1916.1384227530216,729,1175,114,SampleGaze,1788.8882185916827,1035.7904745602227
95,1.0,1,986.3,610,1292,474.3,hot-air-balloons,179,1916.1384227530216,729,1175,114,SampleFixation,1812.1510251295824,1037.696643841057
94,,1,986.3,610,1292,474.3,hot-air-balloons,179,1951.9771484871744,729,1175,114,SampleGaze,1811.9915056165025,1033.8593929088097
96,,1,986.3,610,1292,474.3,hot-air-balloons,179,1985.3574965673615,729,1175,114,SampleGaze,1814.3366262335694,1041.7458036746573
97,,1,986.3,610,1292,474.3,hot-air-balloons,179,2018.7887935806066,729,1175,114,SampleGaze,1817.7492058973846,1040.2019696773248
98,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2018.7887935806066,729,1175,114,SampleFixation,1815.129942464714,1036.6793691590735
99,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2052.9506029934855,729,1175,114,SampleFixation,1815.5008501161794,1035.0851457826702
100,,1,986.3,610,1292,474.3,hot-air-balloons,179,2052.9506029934855,729,1175,114,SampleGaze,1816.522290035746,1037.508003304942
101,,1,986.3,610,1292,474.3,hot-air-balloons,179,2086.311891041114,729,1175,114,SampleGaze,1817.2113862971078,1031.6239550916732
102,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2086.311891041114,729,1175,114,SampleFixation,1816.6520994583975,1033.6584338046414
104,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2118.8308722677175,729,1175,114,SampleFixation,1812.0810794971253,1040.5084034124259
103,,1,986.3,610,1292,474.3,hot-air-balloons,179,2118.8308722677175,729,1175,114,SampleGaze,1814.6631731623027,1035.8920605406404
105,,1,986.3,610,1292,474.3,hot-air-balloons,179,2153.0088094004313,729,1175,114,SampleGaze,1797.4864453565326,1039.3243603840858
106,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2153.0088094004313,729,1175,114,SampleFixation,1807.0139883253937,1039.9695714504614
107,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2187.2842459301464,729,1175,114,SampleFixation,1805.8410524415608,1035.2219480534695
108,,1,986.3,610,1292,474.3,hot-air-balloons,179,2187.2842459301464,729,1175,114,SampleGaze,1800.8894504575917,1033.1734111941116
109,,1,986.3,610,1292,474.3,hot-air-balloons,179,2220.6118123818305,729,1175,114,SampleGaze,1796.2103129942159,1033.1993442180562
110,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2220.6118123818305,729,1175,114,SampleFixation,1799.7813361994065,1035.544624923416
111,,1,986.3,610,1292,474.3,hot-air-balloons,179,2256.266902033647,729,1175,114,SampleGaze,1779.4959306425421,1026.9866013706687
112,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2256.266902033647,729,1175,114,SampleFixation,1791.0314438034354,1032.1742779322801
114,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2290.180197945796,729,1175,114,SampleFixation,1783.3118842939964,1035.1477369732768
113,,1,986.3,610,1292,474.3,hot-air-balloons,179,2290.180197945796,729,1175,114,SampleGaze,1771.5121636280926,1034.8034750273307
120,2.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2322.848360580625,729,1175,114,SampleFixation,1773.3461888427219,1051.5644477193712
115,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2322.848360580625,729,1175,114,SampleFixation,1779.9899858102383,1040.6199738886417
116,,1,986.3,610,1292,474.3,hot-air-balloons,179,2322.848360580625,729,1175,114,SampleGaze,1771.0713491105635,1042.8482379602724
117,,1,986.3,610,1292,474.3,hot-air-balloons,179,2356.0685310799745,729,1175,114,SampleGaze,1771.4067943683535,1047.8546931590397
118,,1,986.3,610,1292,474.3,hot-air-balloons,179,2395.1782516232342,729,1175,114,SampleGaze,1041.4432747379897,481.380935226598
119,,1,986.3,610,1292,474.3,hot-air-balloons,179,2430.4290486624814,729,1175,114,SampleGaze,1022.8196670136938,460.4255503925525
122,1.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2430.4290486624814,729,1175,114,SampleFixation,1029.1180630866863,434.6207787571086
121,,1,986.3,610,1292,474.3,hot-air-balloons,179,2464.479063653911,729,1175,114,SampleGaze,1030.3778206405407,433.11791046141184
123,,1,986.3,610,1292,474.3,hot-air-balloons,179,2498.766962512571,729,1175,114,SampleGaze,1027.2583676544239,435.4826643371079
124,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2533.2700198151288,729,1175,114,SampleFixation,1029.7888830145334,435.2433658371736
125,,1,986.3,610,1292,474.3,hot-air-balloons,179,2533.2700198151288,729,1175,114,SampleGaze,1029.354602781054,436.66249156282566
128,2.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2533.2700198151288,729,1175,114,SampleFixation,1031.1305228702279,436.48853999730386
126,,1,986.3,610,1292,474.3,hot-air-balloons,179,2567.305006704002,729,1175,114,SampleGaze,1029.2748344067063,436.67030488375235
130,1.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2600.22644784773,729,1175,114,SampleFixation,949.9154034687297,377.9505206088269
127,,1,986.3,610,1292,474.3,hot-air-balloons,179,2600.22644784773,729,1175,114,SampleGaze,966.0058875765674,382.71930965150926
129,,1,986.3,610,1292,474.3,hot-air-balloons,179,2633.695864925976,729,1175,114,SampleGaze,950.1721656314553,375.8006452753803
131,,1,986.3,610,1292,474.3,hot-air-balloons,179,2667.733784127573,729,1175,114,SampleGaze,949.5990821647287,378.91978381187806
132,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2701.2721105540404,729,1175,114,SampleFixation,949.0063962795998,379.6073504592244
133,,1,986.3,610,1292,474.3,hot-air-balloons,179,2701.2721105540404,729,1175,114,SampleGaze,949.1067651813458,382.13281650864315
141,2.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2734.6487932433956,729,1175,114,SampleFixation,955.0683989902524,375.63004562912766
134,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2734.6487932433956,729,1175,114,SampleFixation,951.0270638498174,378.28158218252554
135,,1,986.3,610,1292,474.3,hot-air-balloons,179,2734.6487932433956,729,1175,114,SampleGaze,950.7228904281557,380.5331162882853
136,,1,986.3,610,1292,474.3,hot-air-balloons,179,2768.221574344032,729,1175,114,SampleGaze,952.6862501821311,377.83412238065625
137,,1,986.3,610,1292,474.3,hot-air-balloons,179,2800.271752078843,729,1175,114,SampleGaze,387.5725495726508,141.73476085998166
138,,1,986.3,610,1292,474.3,hot-air-balloons,179,2833.4413401841884,729,1175,114,SampleGaze,166.42070322633202,21.511392359412117
139,,1,986.3,610,1292,474.3,hot-air-balloons,179,2866.4137302609743,729,1175,114,SampleGaze,133.0688867409642,-0.657951099821128
143,1.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2866.4137302609743,729,1175,114,SampleFixation,139.40054260285407,12.17297624400716
140,,1,986.3,610,1292,474.3,hot-air-balloons,179,2904.1056776171317,729,1175,114,SampleGaze,138.56714468349912,10.818770570304412
142,,1,986.3,610,1292,474.3,hot-air-balloons,179,2938.041698952671,729,1175,114,SampleGaze,140.51110605681652,13.186606688956006
144,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,2972.280115034664,729,1175,114,SampleFixation,137.68632076834746,12.13251851133689
145,,1,986.3,610,1292,474.3,hot-air-balloons,179,2972.280115034664,729,1175,114,SampleGaze,137.8616004215106,12.711557708716349
147,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3006.2956753519247,729,1175,114,SampleFixation,136.34018316515053,9.614967889215729
146,,1,986.3,610,1292,474.3,hot-air-balloons,179,3006.2956753519247,729,1175,114,SampleGaze,134.27648641265628,8.561590616141164
148,,1,986.3,610,1292,474.3,hot-air-balloons,179,3039.3904894836596,729,1175,114,SampleGaze,137.64332062359392,6.583575164942874
149,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3039.3904894836596,729,1175,114,SampleFixation,138.67469144293267,8.69482384231457
150,,1,986.3,610,1292,474.3,hot-air-balloons,179,3072.8851977588492,729,1175,114,SampleGaze,138.62398470397267,8.985778892673668
151,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3072.8851977588492,729,1175,114,SampleFixation,136.78186788164837,10.241918759694428
152,,1,986.3,610,1292,474.3,hot-air-balloons,179,3106.5356851458782,729,1175,114,SampleGaze,133.13673790594322,7.924161269700147
153,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3106.5356851458782,729,1175,114,SampleFixation,133.9876673929324,8.827319942079864
156,2.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3106.5356851458782,729,1175,114,SampleFixation,128.3992664155006,5.998122306850733
154,,1,986.3,610,1292,474.3,hot-air-balloons,179,3140.5827678246424,729,1175,114,SampleGaze,130.234705196009,8.927980555697047
159,1.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3174.4036958869547,729,1175,114,SampleFixation,10.872518574205678,-20.55063721388855
155,,1,986.3,610,1292,474.3,hot-air-balloons,179,3174.4036958869547,729,1175,114,SampleGaze,23.871159949942903,-16.888192887961367
157,,1,986.3,610,1292,474.3,hot-air-balloons,179,3208.7212844116148,729,1175,114,SampleGaze,4.39137577684631,-19.860646272590053
158,,1,986.3,610,1292,474.3,hot-air-balloons,179,3243.2987491487293,729,1175,114,SampleGaze,14.119607707816384,-21.713888289823657
163,2.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3243.2987491487293,729,1175,114,SampleFixation,22.77251431858631,-22.57383662523269
160,,1,986.3,610,1292,474.3,hot-air-balloons,179,3277.72703247756,729,1175,114,SampleGaze,19.95842268963955,-21.490235904972053
161,,1,986.3,610,1292,474.3,hot-air-balloons,179,3312.98296106403,729,1175,114,SampleGaze,940.6507840055979,736.380197516693
162,,1,986.3,610,1292,474.3,hot-air-balloons,179,3346.980927505181,729,1175,114,SampleGaze,954.6632075655597,748.1709298101915
166,1.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3346.980927505181,729,1175,114,SampleFixation,950.4804605900363,748.4018755192325
164,,1,986.3,610,1292,474.3,hot-air-balloons,179,3381.3410345638986,729,1175,114,SampleGaze,949.2614201217102,747.6479940649594
165,,1,986.3,610,1292,474.3,hot-air-balloons,179,3414.987123481871,729,1175,114,SampleGaze,952.0764056923811,750.0043533348241
168,,1,986.3,610,1292,474.3,hot-air-balloons,179,3449.3102100928663,729,1175,114,SampleGaze,950.9057727545191,748.0004509634498
167,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3449.3102100928663,729,1175,114,SampleFixation,948.864164007397,744.9746966979823
169,,1,986.3,610,1292,474.3,hot-air-balloons,179,3482.876026950893,729,1175,114,SampleGaze,945.6732180906357,740.2896748978321
170,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3482.876026950893,729,1175,114,SampleFixation,946.5469912762062,750.9261531436438
171,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3517.302477584337,729,1175,114,SampleFixation,950.0978122909551,750.7788366071101
172,,1,986.3,610,1292,474.3,hot-air-balloons,179,3517.302477584337,729,1175,114,SampleGaze,955.3385810090339,750.4101402443509
179,2.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3550.3621039636782,729,1175,114,SampleFixation,951.028334200011,765.3203438614257
173,,1,986.3,610,1292,474.3,hot-air-balloons,179,3550.3621039636782,729,1175,114,SampleGaze,954.3842551066944,755.5626653323391
174,3.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3550.3621039636782,729,1175,114,SampleFixation,950.4079862606403,755.626005691882
175,,1,986.3,610,1292,474.3,hot-air-balloons,179,3585.2639557924704,729,1175,114,SampleGaze,967.3642199835106,751.1701295767525
176,,1,986.3,610,1292,474.3,hot-air-balloons,179,3618.294625583978,729,1175,114,SampleGaze,999.6469127540821,731.3813288096676
177,,1,986.3,610,1292,474.3,hot-air-balloons,179,3652.0429789071786,729,1175,114,SampleGaze,1025.1315857266823,709.624745121977
180,1.0,1,986.3,610,1292,474.3,hot-air-balloons,179,3652.0429789071786,729,1175,114,SampleFixation,1078.7067324685272,660.2047901532871
178,,1,986.3,610,1292,474.3,hot-air-balloons,179,3685.984864868049,729,1175,114,SampleGaze,1078.862988254085,656.7387080924516
181,,1,986.3,610,1292,474.3,hot-air-balloons,179,3720.3651315765455,729,1175,114,SampleGaze,1078.7358465307811,661.5042091724376
189,2.0,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,3753.663741440396,490,1413,887,SampleFixation,1074.406199487717,670.05927175223
183,,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,3753.663741440396,490,1413,887,SampleGaze,1075.8919695978434,663.4585592222977
182,3.0,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,3753.663741440396,490,1413,887,SampleFixation,1077.2732214749237,663.4896173529347
184,,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,3787.4927333625965,490,1413,887,SampleGaze,1075.573757125234,668.3161504305264
185,,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,3821.2678440390737,490,1413,887,SampleGaze,985.1275240300032,456.4803389111214
186,,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,3861.2744857273647,490,1413,887,SampleGaze,947.3213658365537,374.45708183749286
187,,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,3896.3493440049933,490,1413,887,SampleGaze,952.3644300708211,370.4687421840646
191,1.0,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,3896.3493440049933,490,1413,887,SampleFixation,957.0813541545234,373.5858246029075
188,,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,3931.7625178596354,490,1413,887,SampleGaze,956.0399869902299,375.13493557737445
190,,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,3965.6904753352283,490,1413,887,SampleGaze,955.3773730708739,374.1539170562502
192,,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,4000.3317178733996,490,1413,887,SampleGaze,956.6094100800591,367.0101417376691
193,3.0,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,4000.3317178733996,490,1413,887,SampleFixation,956.9056486486924,370.9800547066934
195,,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,4034.8369744104566,490,1413,887,SampleGaze,954.9848240637092,368.53663587968015
194,3.0,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,4034.8369744104566,490,1413,887,SampleFixation,955.8303141447408,370.3436223079189
196,3.0,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,4069.3913471851265,490,1413,887,SampleFixation,952.5431444321396,375.1365604384234
197,,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,4069.3913471851265,490,1413,887,SampleGaze,952.7296031456925,371.9183244461306
198,3.0,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,4106.8578730029985,490,1413,887,SampleFixation,949.7408250887626,376.425351616808
199,,2,776.97,516,1388,122.97000000000003,hot-air-balloons,1007,4106.8578730029985,490,1413,887,SampleGaze,945.4485186937642,378.2509411120102
