,event_type,page,pb,pl,pr,pt,slug,tb,timestamp,tl,tr,tt,type,x,y
50,,1,977.0,706,1196,364.0,my-disney-marathon,168,981.4881131943548,692,1211,107,SampleGaze,926.5064211687686,919.5245014003459
52,,1,977.0,706,1196,364.0,my-disney-marathon,168,1017.9092901418917,692,1211,107,SampleGaze,926.5227276704569,921.5672619596236
53,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,1017.9092901418917,692,1211,107,SampleFixation,927.8635612974407,919.9145338335607
62,2.0,1,977.0,706,1196,364.0,my-disney-marathon,168,1056.0139990096213,692,1211,107,SampleFixation,936.452771854237,922.0724908366734
54,,1,977.0,706,1196,364.0,my-disney-marathon,168,1056.0139990096213,692,1211,107,SampleGaze,933.505414833111,922.0562299969946
55,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,1056.0139990096213,692,1211,107,SampleFixation,930.7266314830395,920.6338528345982
56,,1,977.0,706,1196,364.0,my-disney-marathon,168,1095.0416631081607,692,1211,107,SampleGaze,936.452771854237,922.0724908366734
57,,1,977.0,706,1196,364.0,my-disney-marathon,168,1132.963833570364,692,1211,107,SampleGaze,784.0852911150181,919.7236296824057
58,,1,977.0,706,1196,364.0,my-disney-marathon,168,1162.9859031233937,692,1211,107,SampleGaze,764.5240914265574,907.1222174135835
59,,1,977.0,706,1196,364.0,my-disney-marathon,168,1189.3671012277482,692,1211,107,SampleGaze,721.7206939618321,915.0709069397922
60,,1,977.0,706,1196,364.0,my-disney-marathon,168,1216.1034794825828,692,1211,107,SampleGaze,742.8553838767424,914.1905495647844
61,,1,977.0,706,1196,364.0,my-disney-marathon,168,1242.8248294750229,692,1211,107,SampleGaze,775.9376410801408,964.305606421572
63,,1,977.0,706,1196,364.0,my-disney-marathon,168,1269.084701852058,692,1211,107,SampleGaze,779.7756792410612,962.7002276844007
64,,1,977.0,706,1196,364.0,my-disney-marathon,168,2393.2914570192806,692,1211,107,SampleGaze,1222.7660089248402,865.3808141111949
65,,1,977.0,706,1196,364.0,my-disney-marathon,168,2569.9468476020265,692,1211,107,SampleGaze,980.397916544871,871.1977369547864
68,1.0,1,977.0,706,1196,364.0,my-disney-marathon,168,2569.9468476020265,692,1211,107,SampleFixation,927.2093432243513,866.7483486120265
66,,1,977.0,706,1196,364.0,my-disney-marathon,168,2620.9908903072355,692,1211,107,SampleGaze,898.3443805368165,866.3160850886613
67,,1,977.0,706,1196,364.0,my-disney-marathon,168,2659.8125572494464,692,1211,107,SampleGaze,901.3288950410375,863.9601632387132
69,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,2691.1567473415053,692,1211,107,SampleFixation,908.061750460855,847.9621446609307
70,,1,977.0,706,1196,364.0,my-disney-marathon,168,2691.1567473415053,692,1211,107,SampleGaze,878.6326915583716,824.4017510870173
72,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,2726.1033218690427,692,1211,107,SampleFixation,906.6273155035644,852.3296076022323
71,,1,977.0,706,1196,364.0,my-disney-marathon,168,2726.1033218690427,692,1211,107,SampleGaze,886.89310203383,835.9218276415088
73,,1,977.0,706,1196,364.0,my-disney-marathon,168,2902.26241325296,692,1211,107,SampleGaze,917.8716431981682,847.6723363617646
74,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,2944.965770383482,692,1211,107,SampleFixation,909.8004073282739,852.6229036477332
75,,1,977.0,706,1196,364.0,my-disney-marathon,168,2944.965770383482,692,1211,107,SampleGaze,916.1465909776932,853.2094957387353
76,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3004.6041464074515,692,1211,107,SampleFixation,883.0357533508576,849.7009990829015
77,,1,977.0,706,1196,364.0,my-disney-marathon,168,3004.6041464074515,692,1211,107,SampleGaze,829.5064453960251,843.8571899532377
78,,1,977.0,706,1196,364.0,my-disney-marathon,168,3040.4000010263408,692,1211,107,SampleGaze,813.55506922838,857.6371155099458
79,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3040.4000010263408,692,1211,107,SampleFixation,859.8755253100318,852.3463712252496
81,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3075.5375444479287,692,1211,107,SampleFixation,844.8856701473844,844.1655409627735
80,,1,977.0,706,1196,364.0,my-disney-marathon,168,3075.5375444479287,692,1211,107,SampleGaze,814.458940479577,837.6759109257557
83,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3114.2151599978097,692,1211,107,SampleFixation,835.641416450388,853.4545889383977
82,,1,977.0,706,1196,364.0,my-disney-marathon,168,3114.2151599978097,692,1211,107,SampleGaze,815.0841393248651,847.7028952670336
84,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3154.9164593560854,692,1211,107,SampleFixation,822.0240269708886,853.5526608152609
85,,1,977.0,706,1196,364.0,my-disney-marathon,168,3154.9164593560854,692,1211,107,SampleGaze,799.3252086220228,857.4572743392026
86,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3192.4046429266455,692,1211,107,SampleFixation,826.2713210536416,847.7716775897649
87,,1,977.0,706,1196,364.0,my-disney-marathon,168,3192.4046429266455,692,1211,107,SampleGaze,821.7488190201055,841.9207423828998
88,,1,977.0,706,1196,364.0,my-disney-marathon,168,3229.5915281652706,692,1211,107,SampleGaze,812.9604768231891,813.5991200508281
89,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3229.5915281652706,692,1211,107,SampleFixation,818.4196054984565,832.8399683897113
90,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3265.6516602747142,692,1211,107,SampleFixation,815.9751172137446,824.0115149899348
91,,1,977.0,706,1196,364.0,my-disney-marathon,168,3265.6516602747142,692,1211,107,SampleGaze,808.3262323414253,805.2407290431332
92,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3300.751083226176,692,1211,107,SampleFixation,805.0641588310784,812.2276271948713
93,,1,977.0,706,1196,364.0,my-disney-marathon,168,3300.751083226176,692,1211,107,SampleGaze,792.4684142173123,794.5230704344797
95,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3338.200046697515,692,1211,107,SampleFixation,807.3854443036917,825.9678734166164
94,,1,977.0,706,1196,364.0,my-disney-marathon,168,3338.200046697515,692,1211,107,SampleGaze,797.7018080038406,821.2041848052239
96,,1,977.0,706,1196,364.0,my-disney-marathon,168,3372.6880759535125,692,1211,107,SampleGaze,803.1755880611382,804.1038441165673
97,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3372.6880759535125,692,1211,107,SampleFixation,804.5045785840892,810.4436486591833
98,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3408.0066916086944,692,1211,107,SampleFixation,804.0107512151415,819.3482776707559
99,,1,977.0,706,1196,364.0,my-disney-marathon,168,3408.0066916086944,692,1211,107,SampleGaze,801.6267589833935,818.3138399197102
100,,1,977.0,706,1196,364.0,my-disney-marathon,168,3447.1934353617253,692,1211,107,SampleGaze,700.0362337357348,897.4409096029251
101,,1,977.0,706,1196,364.0,my-disney-marathon,168,3487.727591119823,692,1211,107,SampleGaze,783.2413652655007,859.799750803783
102,,1,977.0,706,1196,364.0,my-disney-marathon,168,3524.1436364655383,692,1211,107,SampleGaze,896.8485022017031,689.6815825161817
103,,1,977.0,706,1196,364.0,my-disney-marathon,168,3560.450452002464,692,1211,107,SampleGaze,893.6294157323257,672.742239132846
105,,1,977.0,706,1196,364.0,my-disney-marathon,168,3609.3293253079755,692,1211,107,SampleGaze,911.4130973994218,661.6796997398476
104,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3609.3293253079755,692,1211,107,SampleFixation,846.3869286760639,760.962478190692
106,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3656.924931630492,692,1211,107,SampleFixation,871.8584056006691,723.4240430612623
107,,1,977.0,706,1196,364.0,my-disney-marathon,168,3656.924931630492,692,1211,107,SampleGaze,924.4910741690732,647.5048827670241
108,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3708.327453373,692,1211,107,SampleFixation,897.2300695687088,686.8488204017335
109,,1,977.0,706,1196,364.0,my-disney-marathon,168,3708.327453373,692,1211,107,SampleGaze,941.2389512357462,622.9682032158375
110,,1,977.0,706,1196,364.0,my-disney-marathon,168,3755.585840151296,692,1211,107,SampleGaze,939.6395004138565,625.1732357030284
111,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3755.585840151296,692,1211,107,SampleFixation,908.7766641547522,669.8562756225136
112,,1,977.0,706,1196,364.0,my-disney-marathon,168,3811.9979048402747,692,1211,107,SampleGaze,947.7639867795492,617.0065637879804
113,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3811.9979048402747,692,1211,107,SampleFixation,923.8768980783987,649.741938288203
115,,1,977.0,706,1196,364.0,my-disney-marathon,168,3862.166276359465,692,1211,107,SampleGaze,944.1905258431183,635.7468230052185
114,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3862.166276359465,692,1211,107,SampleFixation,929.2831518086531,648.6986477107803
116,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3915.0390020060586,692,1211,107,SampleFixation,931.4241923768038,640.1116197092898
117,,1,977.0,706,1196,364.0,my-disney-marathon,168,3915.0390020060586,692,1211,107,SampleGaze,935.7062735131055,622.9375637063092
118,,1,977.0,706,1196,364.0,my-disney-marathon,168,3962.9245438281214,692,1211,107,SampleGaze,945.6719430548192,614.3860820436163
119,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,3962.9245438281214,692,1211,107,SampleFixation,936.1734426028091,631.5364404873987
120,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4014.349424692453,692,1211,107,SampleFixation,941.383996078773,635.4776756398082
121,,1,977.0,706,1196,364.0,my-disney-marathon,168,4014.349424692453,692,1211,107,SampleGaze,951.8051030307006,643.3601459446273
123,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4077.1386041969527,692,1211,107,SampleFixation,947.9949594466008,632.2357977234129
122,,1,977.0,706,1196,364.0,my-disney-marathon,168,4077.1386041969527,692,1211,107,SampleGaze,958.500084747217,630.8347899301726
131,2.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4077.1386041969527,692,1211,107,SampleFixation,961.2168861822564,625.7520418906221
124,,1,977.0,706,1196,364.0,my-disney-marathon,168,4138.56497689127,692,1211,107,SampleGaze,961.2168861822564,625.7520418906221
125,,1,977.0,706,1196,364.0,my-disney-marathon,168,4190.450968828052,692,1211,107,SampleGaze,1081.9218580447675,780.7645816108513
126,,1,977.0,706,1196,364.0,my-disney-marathon,168,4235.750183363096,692,1211,107,SampleGaze,999.8408562085252,655.3652672342139
127,,1,977.0,706,1196,364.0,my-disney-marathon,168,4283.046690611634,692,1211,107,SampleGaze,1133.7874225182443,811.7934994777216
128,,1,977.0,706,1196,364.0,my-disney-marathon,168,4328.808482391061,692,1211,107,SampleGaze,1060.0661900756127,698.8844983167039
129,,1,977.0,706,1196,364.0,my-disney-marathon,168,4383.559374281787,692,1211,107,SampleGaze,1081.8569897180273,765.748511642991
130,,1,977.0,706,1196,364.0,my-disney-marathon,168,4431.9786026867805,692,1211,107,SampleGaze,1010.1220411202085,705.6722467691333
134,1.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4431.9786026867805,692,1211,107,SampleFixation,944.8141558285536,644.1760703091745
132,,1,977.0,706,1196,364.0,my-disney-marathon,168,4482.4519379676785,692,1211,107,SampleGaze,955.7774613731735,651.3994512792756
133,,1,977.0,706,1196,364.0,my-disney-marathon,168,4534.909370414796,692,1211,107,SampleGaze,948.9671215202251,654.6489207073496
136,,1,977.0,706,1196,364.0,my-disney-marathon,168,4586.236384302727,692,1211,107,SampleGaze,961.8873560964947,666.5534975704429
135,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4586.236384302727,692,1211,107,SampleFixation,955.2193797425759,655.0442095371706
137,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4639.634732586681,692,1211,107,SampleFixation,955.1030979957377,651.2649587864495
138,,1,977.0,706,1196,364.0,my-disney-marathon,168,4639.634732586681,692,1211,107,SampleGaze,960.7232256719722,652.8547821771374
139,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4695.432104693493,692,1211,107,SampleFixation,948.3883187615119,656.4006701475145
140,,1,977.0,706,1196,364.0,my-disney-marathon,168,4695.432104693493,692,1211,107,SampleGaze,938.2779413683744,662.8438502321483
141,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4739.534189846483,692,1211,107,SampleFixation,953.3596726468869,679.594536935161
142,,1,977.0,706,1196,364.0,my-disney-marathon,168,4739.534189846483,692,1211,107,SampleGaze,955.4890778272343,709.632617129503
143,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4775.174263697583,692,1211,107,SampleFixation,947.1335584658673,675.06321649445
144,,1,977.0,706,1196,364.0,my-disney-marathon,168,4775.174263697583,692,1211,107,SampleGaze,934.6813301038278,666.0005756130275
146,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4811.045992713887,692,1211,107,SampleFixation,940.4392052807923,674.1083800603676
145,,1,977.0,706,1196,364.0,my-disney-marathon,168,4811.045992713887,692,1211,107,SampleGaze,929.3955081019761,670.2939768745879
147,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4837.02619279502,692,1211,107,SampleFixation,952.9292483777447,673.5108114636562
148,,1,977.0,706,1196,364.0,my-disney-marathon,168,4837.02619279502,692,1211,107,SampleGaze,961.0358640138948,672.2768680230645
149,,1,977.0,706,1196,364.0,my-disney-marathon,168,4862.037619772484,692,1211,107,SampleGaze,966.9670617423116,670.7790273739416
150,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4862.037619772484,692,1211,107,SampleFixation,955.7421187171017,672.3381140929985
151,,1,977.0,706,1196,364.0,my-disney-marathon,168,4888.022584912367,692,1211,107,SampleGaze,975.524779667639,688.8523562525703
152,,1,977.0,706,1196,364.0,my-disney-marathon,168,4913.467632238637,692,1211,107,SampleGaze,982.9894640899377,745.9640912421646
153,,1,977.0,706,1196,364.0,my-disney-marathon,168,4939.916640794836,692,1211,107,SampleGaze,1002.8478011130327,787.7654069596687
154,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4939.916640794836,692,1211,107,SampleFixation,972.851137506981,712.2216058534638
156,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4966.113467778778,692,1211,107,SampleFixation,980.010542439506,742.2349000010557
155,,1,977.0,706,1196,364.0,my-disney-marathon,168,4966.113467778778,692,1211,107,SampleGaze,996.1044746721321,798.6797452963216
157,,1,977.0,706,1196,364.0,my-disney-marathon,168,4992.366009296267,692,1211,107,SampleGaze,997.2824980555556,802.3739000428909
158,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,4992.366009296267,692,1211,107,SampleFixation,986.6930892801067,764.1813607478826
159,,1,977.0,706,1196,364.0,my-disney-marathon,168,5015.961847273982,692,1211,107,SampleGaze,994.5784889402888,816.0972438582851
160,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5015.961847273982,692,1211,107,SampleFixation,988.8676689109095,783.6361335032407
161,,1,977.0,706,1196,364.0,my-disney-marathon,168,5042.532914643525,692,1211,107,SampleGaze,996.9898205887143,813.748705093013
162,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5042.532914643525,692,1211,107,SampleFixation,990.7575874532295,794.9591785459722
164,,1,977.0,706,1196,364.0,my-disney-marathon,168,5069.736635201378,692,1211,107,SampleGaze,987.0746007138597,815.3636609969321
163,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5069.736635201378,692,1211,107,SampleFixation,986.4326202475226,798.8971143035802
166,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5097.239088290255,692,1211,107,SampleFixation,981.0325620876919,809.6038640166153
165,,1,977.0,706,1196,364.0,my-disney-marathon,168,5097.239088290255,692,1211,107,SampleGaze,976.4089428301317,815.3973826021837
167,,1,977.0,706,1196,364.0,my-disney-marathon,168,5125.409382693935,692,1211,107,SampleGaze,971.6597714795788,816.3735534663966
168,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5125.409382693935,692,1211,107,SampleFixation,975.6863742943806,812.5536373393929
169,,1,977.0,706,1196,364.0,my-disney-marathon,168,5153.646387920482,692,1211,107,SampleGaze,974.0194245525533,822.0880632416031
170,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5153.646387920482,692,1211,107,SampleFixation,976.7625026233576,815.8990913713666
171,,1,977.0,706,1196,364.0,my-disney-marathon,168,5181.723580406513,692,1211,107,SampleGaze,977.8738424237198,813.9460989449866
172,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5181.723580406513,692,1211,107,SampleFixation,979.927176029108,809.4233258298611
173,,1,977.0,706,1196,364.0,my-disney-marathon,168,5209.590743763372,692,1211,107,SampleGaze,982.4175332520073,801.9559493344826
174,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5209.590743763372,692,1211,107,SampleFixation,971.2124556866016,815.9197859325964
176,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5238.0363119471585,692,1211,107,SampleFixation,962.0212746647743,816.2860118772462
175,,1,977.0,706,1196,364.0,my-disney-marathon,168,5238.0363119471585,692,1211,107,SampleGaze,969.0584487639511,806.0960072754208
177,,1,977.0,706,1196,364.0,my-disney-marathon,168,5267.367081434466,692,1211,107,SampleGaze,937.9992896915797,810.4905707482236
178,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5267.367081434466,692,1211,107,SampleFixation,952.5615474719957,812.6703565923016
179,,1,977.0,706,1196,364.0,my-disney-marathon,168,5306.108108920394,692,1211,107,SampleGaze,936.1153994037987,795.575685424779
180,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5306.108108920394,692,1211,107,SampleFixation,946.5049216388177,801.1680911924459
181,,1,977.0,706,1196,364.0,my-disney-marathon,168,5343.311122050392,692,1211,107,SampleGaze,936.3896907612652,792.3684126339929
182,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5343.311122050392,692,1211,107,SampleFixation,944.3385148778303,802.8665775697068
183,,1,977.0,706,1196,364.0,my-disney-marathon,168,5378.579521316802,692,1211,107,SampleGaze,939.0810891344573,821.7889900897433
184,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5378.579521316802,692,1211,107,SampleFixation,942.5096272756216,810.4571110584693
186,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5415.370540134027,692,1211,107,SampleFixation,947.7334473813102,816.7456851047803
185,,1,977.0,706,1196,364.0,my-disney-marathon,168,5415.370540134027,692,1211,107,SampleGaze,951.7727952877545,828.1012459654116
187,,1,977.0,706,1196,364.0,my-disney-marathon,168,5454.442922476446,692,1211,107,SampleGaze,951.0864565200523,819.4860034395144
188,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5454.442922476446,692,1211,107,SampleFixation,947.6788814533799,816.0337993823845
189,,1,977.0,706,1196,364.0,my-disney-marathon,168,5491.194721194566,692,1211,107,SampleGaze,949.3953727399519,829.9254205009731
190,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5491.194721194566,692,1211,107,SampleFixation,948.8544991271608,825.7267939579242
191,,1,977.0,706,1196,364.0,my-disney-marathon,168,5526.75598830427,692,1211,107,SampleGaze,961.2437909681304,809.2168879488293
192,,1,977.0,706,1196,364.0,my-disney-marathon,168,5563.685560369049,692,1211,107,SampleGaze,962.2558989578461,818.8748106559616
193,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5563.685560369049,692,1211,107,SampleFixation,952.6665801985188,827.9792142657489
195,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5603.353941601585,692,1211,107,SampleFixation,951.1059865909568,823.1208254345653
194,,1,977.0,706,1196,364.0,my-disney-marathon,168,5603.353941601585,692,1211,107,SampleGaze,950.4289973095086,817.1937056701698
196,,1,977.0,706,1196,364.0,my-disney-marathon,168,5640.035730609903,692,1211,107,SampleGaze,949.153586829438,859.7866512461859
197,,1,977.0,706,1196,364.0,my-disney-marathon,168,5674.8877370478585,692,1211,107,SampleGaze,941.2247500514761,880.1095416779923
198,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5674.8877370478585,692,1211,107,SampleFixation,946.4063616554556,841.6752435386746
199,3.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5711.833803546848,692,1211,107,SampleFixation,944.2604380126639,828.863137924202
200,,1,977.0,706,1196,364.0,my-disney-marathon,168,5711.833803546848,692,1211,107,SampleGaze,938.9872570448573,828.2720282821682
201,2.0,1,977.0,706,1196,364.0,my-disney-marathon,168,5739.158849832136,692,1211,107,SampleFixation,,
202,,1,977.0,706,1196,364.0,my-disney-marathon,168,6717.610520956572,692,1211,107,SampleGaze,1124.6644586950906,745.085015536955
